run_id,date,symbol,company,report_id,event_type,reason,close,target_price,candidate_count_after
cd1a4729208d,2025-11-25,5253.T,Cover Corp,29d2311de33c54e0,candidate_exit,aging_out,1611.0,6800.0,21
cd1a4729208d,2025-12-02,2124.T,JAC recruitment Co. Ltd,07b7a9efb855d1c3,candidate_add,report_publication,1062.0,1686.0,22
cd1a4729208d,2025-12-02,IRMD,Iradimed Corporation,1f2a8ed4179351b4,candidate_add,report_publication,91.40795135498048,146.0,23
cd1a4729208d,2025-12-02,IMAX,IMAX Corp,4596d0ea178ca4cc,candidate_add,report_publication,35.619998931884766,54.59,24
cd1a4729208d,2025-12-02,SXT,Sensient Technologies Corp,72621dfbf2b97f64,candidate_add,report_publication,94.4007339477539,238.0,25
cd1a4729208d,2025-12-02,ESTA,Establishment Labs Holdings,9c4bd99f971cbedd,candidate_add,report_publication,67.4800033569336,118.76,26
cd1a4729208d,2025-12-08,035900.KS,JYP Ent.,1a865bf9b0c4165b,candidate_exit,aging_out,66677.9921875,116604.0,25
cd1a4729208d,2025-12-16,LITE,Lumentum Holdings Inc,50e30989614ca4df,candidate_add,report_publication,316.1499938964844,498.63,26
cd1a4729208d,2025-12-16,122640.KS,예스티,aa141895f6c0df12,candidate_add,report_publication,17100.0,40500.0,27
cd1a4729208d,2025-12-16,010950.KS,S-oil,b08243b6f71f6c84,candidate_add,report_publication,83540.3359375,128400.0,28
cd1a4729208d,2025-12-16,214450.KQ,파마리서치,edf78c928cc5dfa6,candidate_add,report_publication,375405.8125,805000.0,29
cd1a4729208d,2026-01-09,012450.KS,한화에어로스페이스,3fce5d02a8d87de7,candidate_exit,target_hit,1214000.0,1205000.0,28
cd1a4729208d,2026-01-12,103140.KS,풍산,9d11d1c860eccb92,candidate_exit,target_hit,121693.65625,120700.0,27
cd1a4729208d,2026-02-05,LITE,Lumentum Holdings Inc,50e30989614ca4df,candidate_exit,target_hit,504.4200134277344,498.63,26
cd1a4729208d,2026-02-19,352820.KS,하이브,aac52e33534372f2,candidate_exit,target_hit,403927.875,393000.0,25
cd1a4729208d,2026-02-19,009830.KS,한화솔루션,84d1ea29843ddf86,candidate_exit,target_hit,58500.0,53000.0,24
cd1a4729208d,2026-02-23,GLW,Corning,84be5b02e614c108,candidate_exit,target_hit,144.97940063476562,144.0,23
cd1a4729208d,2026-02-23,475960.KQ,토모큐브,01faac1935db0397,candidate_exit,target_hit,66300.0,64550.0,22
cd1a4729208d,2026-03-03,010950.KS,S-oil,b08243b6f71f6c84,candidate_exit,target_hit,140862.171875,128400.0,21
cd1a4729208d,2026-04-17,082920.KS,비츠로셀,066412c877ec56f4,candidate_add,report_publication,56300.0,78450.0,22
cd1a4729208d,2026-04-17,100090.KS,SK오션플랜트,136630000ff00d6a,candidate_add,report_publication,23100.0,41600.0,23
cd1a4729208d,2026-04-17,306200.KS,세아제강,28a7d7cc083f93ac,candidate_add,report_publication,147600.0,286700.0,24
cd1a4729208d,2026-04-17,CAMT,Camtek,29179371d1d1f847,candidate_add,report_publication,179.77999877929688,238.67,25
cd1a4729208d,2026-04-17,GLNG,Golar LNG,767c2e90a710a1d1,candidate_add,report_publication,51.84000015258789,97.8,26
cd1a4729208d,2026-04-20,473980.KQ,노머스,5b43313285dbd7e2,candidate_exit,aging_out,18050.0,37950.0,25
cd1a4729208d,2026-04-20,489790.KS,한화비전,9badc8b9279db934,candidate_exit,aging_out,84900.0,111600.0,24
a97e15a29ddb,2024-04-18,042660.KS,한화오션,108b6ae8eaaef53f,candidate_add,report_publication,33300.0,50100.0,1
a97e15a29ddb,2024-04-18,052690.KS,한전기술,c758439a5ed2e5e2,candidate_add,report_publication,54634.22265625,95000.0,2
a97e15a29ddb,2024-04-18,005380.KS,현대차,eab6d16b4801cbab,candidate_add,report_publication,212527.96875,314900.0,3
a97e15a29ddb,2024-04-18,237690.KS,에스티팜,eaed9130d36ca95a,candidate_add,report_publication,82561.3125,114301.0,4
a97e15a29ddb,2024-05-10,008730.KS,율촌화학,1123a2dc2dbb8d41,candidate_add,report_publication,32596.419921875,69000.0,5
a97e15a29ddb,2024-05-10,032350.KS,롯데관광개발,1aacabe219c6c77f,candidate_add,report_publication,9920.0,19220.0,6
a97e15a29ddb,2024-05-10,194480.KS,데브시스터즈,8a481207b076b246,candidate_add,report_publication,57000.0,87700.0,7
a97e15a29ddb,2024-05-10,196170.KQ,알테오젠,a017cf5e1632ec55,candidate_add,report_publication,170200.0,242200.0,8
a97e15a29ddb,2024-05-10,278470.KS,에이피알,eb44cf3ac8eafd19,candidate_add,report_publication,66583.171875,414000.0,9
a97e15a29ddb,2024-05-27,5726.T,"OSAKA Titanium Technologies Co.,Ltd.",e005eed4860624ce,candidate_add,report_publication,2563.4794921875,4300.0,10
a97e15a29ddb,2024-06-07,196170.KQ,알테오젠,a017cf5e1632ec55,candidate_exit,target_hit,269000.0,242200.0,9
a97e15a29ddb,2024-06-10,271560.KQ,오리온,3bdb1d3b2e60b7d3,candidate_add,report_publication,93058.078125,116200.0,10
a97e15a29ddb,2024-06-10,016380.KS,KG스틸,72f61df290d85603,candidate_add,report_publication,6117.5947265625,9600.0,11
