run_id,date,symbol,company,report_id,weight,close,target_price,gross_return,model_contribution,mtt_pass
f4079ece951f,2020-11-03,353810.KQ,이지바이오,59b90dfb7d5641ef,1.0,4939.54443359375,103500.0,0.001233027805305431,0.0,False
f4079ece951f,2020-11-04,353810.KQ,이지바이오,59b90dfb7d5641ef,1.0,5779.0234375,103500.0,0.17139327560947848,0.16995069387309658,False
f4079ece951f,2020-11-05,353810.KQ,이지바이오,59b90dfb7d5641ef,1.0,6332.59326171875,103500.0,0.28360046367215275,0.2657402040222756,False
f4079ece951f,2020-12-01,353810.KQ,이지바이오,59b90dfb7d5641ef,1.0,6423.90478515625,103500.0,0.005714285714285783,0.0,False
f4079ece951f,2020-12-02,353810.KQ,이지바이오,59b90dfb7d5641ef,1.0,6241.40771484375,103500.0,-0.02285710767535354,-0.028409055927198223,False
f4079ece951f,2020-12-03,353810.KQ,이지바이오,59b90dfb7d5641ef,1.0,5721.29052734375,103500.0,-0.10428566292464536,-0.1117423697023937,False
f4079ece951f,2021-02-01,006650.KQ,대한유화,82c3bf6e1f3e7c42,1.4502895752882153e-16,272849.59375,394500.0,0.01590106007067149,0.0,False
f4079ece951f,2021-02-01,166090.KS,하나머티리얼즈,b69f21bff7ad44c1,1.7748308563664794e-17,26603.935546875,40400.0,0.0371747211895912,0.0,False
f4079ece951f,2021-02-01,170790.KQ,파이오링크,d66133ea9645576b,0.4465277190375187,11355.91796875,20400.0,0.048387096774193505,0.0,False
f4079ece951f,2021-02-01,285490.KQ,노바텍,50a5d12836a434b6,0.5534722809624812,33185.82421875,139200.0,0.04093569355474824,0.0,False
f4079ece951f,2021-02-01,353810.KQ,이지바이오,59b90dfb7d5641ef,0.0,6296.1572265625,103500.0,0.05990783410138234,0.0,False
f4079ece951f,2021-02-02,006650.KQ,대한유화,82c3bf6e1f3e7c42,1.4502895752882153e-16,293728.5,394500.0,0.09363950454101855,1.1097857857006606e-17,False
f4079ece951f,2021-02-02,166090.KS,하나머티리얼즈,b69f21bff7ad44c1,1.7748308563664794e-17,26508.580078125,40400.0,0.033457215501741855,-6.361458362526684e-20,False
f4079ece951f,2021-02-02,170790.KQ,파이오링크,d66133ea9645576b,0.4465277190375187,11530.6240234375,20400.0,0.06451609435648797,0.006869642446901203,False
f4079ece951f,2021-02-02,285490.KQ,노바텍,50a5d12836a434b6,0.5534722809624812,33046.00390625,139200.0,0.03654996689610468,-0.0023319193995048585,False
f4079ece951f,2021-02-02,353810.KQ,이지바이오,59b90dfb7d5641ef,0.0,6186.65869140625,103500.0,0.04147462936102064,0.0,False
f4079ece951f,2021-02-03,006650.KQ,대한유화,82c3bf6e1f3e7c42,1.4502895752882153e-16,296575.625,394500.0,0.10424020680302704,1.2503630775549564e-17,False
f4079ece951f,2021-02-03,166090.KS,하나머티리얼즈,b69f21bff7ad44c1,1.7748308563664794e-17,26699.291015625,40400.0,0.04089222687744032,6.407224664781019e-20,False
f4079ece951f,2021-02-03,170790.KQ,파이오링크,d66133ea9645576b,0.4465277190375187,11443.2724609375,20400.0,0.05645173080084431,0.0034869205856900643,False
